,,,,,,,,,,,,,,,,,,,,,,,,,,,LGR5,ARCN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RORC,ZDHHC16,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM69B,TMEM123,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RCOR2,IFI27L2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM212B,CXorf40A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LBX1,MKNK2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RPS6KL1,NR3C1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLF1,TEAD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CC2D2B,SBNO2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506258,RNF6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC145474,LINC01465,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FA2H,B2M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPM1L,FAM160B1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCML4,PLIN3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRCP,SLC4A7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM59L,C16orf52,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADGRG1,RAB40B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC349160,PVRL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPTB,IL17RA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RGS11,CRYZ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,OCM,METTL21B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NOVA2,CHRAC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LANCL2,EIF5B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MACROD2,NPTN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF664-FAM101A,CFL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SRL,RECK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC7A3,SLC7A5P2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RDH16,TMSB10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RASA4,PAQR3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CTNND2,SHQ1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMIE,XBP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1QTNF8,LRRC8A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADIPOQ,DTWD2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PGAM2,AKAP9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SH2D4B,ECHDC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CSRNP3,CCND3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CAHM,CHN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRIA4,APOL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC26A4,SLC29A1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NRTN,FAHD2A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ETV1,SLC45A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AKAP7,STBD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RTN4R,RNF181,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01254,HERC4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CD247,HYAL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HES7,TOB2P1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CPB2-AS1,MRPL33,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ELOVL2-AS1,UHMK1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FUT7,CYB5D1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR10B,VLDLR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102546226,SUGT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928266,CCDC6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNX32,USP18,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPATA42,RRBP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADAMTS4,QTRTD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE4B,CDC27,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ADCY1,PTPN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP8A1,CLIC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHADL,NFE2L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00652,PARP9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC108,FLJ23867,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRPM8,CNN3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PROCA1,MTCL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,USHBP1,FRMD6-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKFN1,HIF1A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DISC1-IT1,ZWILCH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RYR1,HLA-L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GLI1,MSMO1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGD3,RAP1B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRODH,NDEL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SYP-AS1,RASSF7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GNG8,GFPT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM106B,MRC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIC1,LAMP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01356,NLRC5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CYP2D7,ST20-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MSTN,SIK2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FREM2,SPATS2L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RGCC,TAB3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01136,RSU1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,SNORD17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ARX,BIRC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DIRAS1,RAB23,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RNASE1,TTF2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SYNGR3,RRS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMOD2,PSMB8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NCAM1,TGFB3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOX11,DNAJC4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLCNKA,SPRYD7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WNT8A,CALU,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LBX1-AS1,RBM7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CRYBB2,ARL6IP5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,THSD7A,PAM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOBP,CDK7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DOCK3,GABARAPL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CEBPA,METTL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CRMP1,NEMP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,OTC,FLJ20021,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCG1,TRAF3IP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IGSF11,NSMAF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1QTNF9B,MBOAT7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,COLCA2,TWISTNB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFAIP6,TRIM44,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRPH,PSMB8-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GATS,PITPNM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC4,RHOJ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AOAH,OAT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SGOL1-AS1,MZT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CDH22,GNRH1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PALD1,SUMF1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKRD20A4,GRN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC173,LAT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RND1,SRPR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MNX1,TKT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01080,OSBPL5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102546294,KIAA0754,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC102723885,SPATA20,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DHRS13,MBNL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA0226L,ORAI3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GLB1L2,VCAN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C2orf48,SEC23A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHD7,PIEZO1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC29A4,TPM3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LMAN1L,DLG3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM49A,UCP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DNAH6,LOC100288798,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SIGLEC1,GPR180,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CD207,PMM2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EPHA1,LAMA5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01351,PSMA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFRSF13C,DCAF6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STX1B,KTN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC4A10,MXRA7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMOD4,SNORD43,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTCH1,BEND6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR3145,TMEM184B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCTD16,ANXA7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GAREML,PPP1R3B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CA8,ACOT7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NT5M,PSMA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WASF3,NCOR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C5orf47,RARS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00461,EPHB4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGAP6,SMOX,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KRT18P55,ADPGK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PI4KAP1,ARSA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MCF2L2,TPD52L2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,F12,FKBP1A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC148709,NOL6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928973,DNAJC3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTPRO,MOB1A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL2L10,ZDHHC5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINCR-0001,BCL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMD1-AS1,LACTB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCNN1D,PPP1R36,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TRAF3IP2-AS1,SYPL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LIPE-AS1,IRAK2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EGFR,FNDC3B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LMO2,PFN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZCCHC18,EDEM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPATA21,UBE2H,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C22orf23,VIM-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK2A,NUDT18,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOX18,RAP2C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IL12A,VAMP7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CPNE2,SEC31A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRSS50,RAB13,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMSB15A,BTN3A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR4697HG,UNC93B1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMIM17,SNUPN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,YBX2,JAK1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM150B,GFOD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR1268A,SNORA73B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CD8A,ASL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR6804,CCNG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C19orf80,PDE8A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNAB3,LRRC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RORA,NANS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCA8,SLC38A10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TEX29,PRR34-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC19A3,ESYT2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101928509,ATP7A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ELMOD1,C15orf41,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LIFR-AS1,AURKA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HPCA,FAM127C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC6A12,NANOS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM51-AS1,PELO,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CACNA1G,TBC1D22A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFA,IARS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FTCDNL1,EEF1E1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EFNB3,ATF5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NAMA,TGOLN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PHLPP1,DOCK9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FUT3,SNX18,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MTTP,SLC25A10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PNMAL2,NIPSNAP3B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CFAP126,HYAL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCAMP5,ABHD14B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WNT4,DLG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TTYH2,CUL4B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA1257,PARD6B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BEND5,CERCAM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FALEC,QSOX1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HOMER1,MAP3K3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927292,UBE2Z,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRFN1,ADAM9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF5A,EPB41L2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00222,WFS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ACKR3,HELZ2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DPF1,KCTD10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WDR17,SLC35A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRR25,SNTA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM169,ERI1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100128288,STK10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GAB1,ACTR3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MT1G,CYB5B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BCRP3,RASAL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HIP1R,ARPC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNC3,TVP23B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MDFI,YY2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLEC11A,LOC284454,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR6871,ZNF703,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AGAP1,CAPZA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLPSL2,C11orf24,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CTNNA2,RCBTB2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ABLIM2,CHST3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TUBB4A,L3MBTL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOX15P1,STK3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SH3GL2,TMEM138,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP13A4,USP12,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC728392,RPS6KA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TCAP,LUZP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR573,SNX7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GJC3,GPD2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF114,DCBLD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PFN1P2,C17orf107,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRIK1-AS1,MYL6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MYBPHL,TRADD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C12orf79,SIPA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMARCD3,ALG2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP6D1,MAP3K11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBFA2T3,IGF2R,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PROX1-AS1,TPST2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01250,CTBS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AGBL4,LDHA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDZD4,SH3BP4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAOB,ACY1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIR548AR,YIPF5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRID1,SEC22B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100996251,ARSD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GDF9,SPDL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C10orf90,PRX,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP6V1B1,CUL7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHRD,MID1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBX2,DNAJC9-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP5D1,CARNMT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PEBP4,TXNDC9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,THRA,GNAT2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CPE,SMS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1orf210,LRRC48,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MTSS1,RPL17,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IL21R-AS1,LOC100128361,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BBC3,AGA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506725,STAT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NDRG4,INF2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00663,FRMD6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GALNT9,OSBPL3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,REV3L,IRF9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PROX1,TYW3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LTK,ATG4A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,UBE2QL1,LYSMD3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100506497,RILP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MGAT3,SNORD50B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NLRC3,HBEGF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,UNC5CL,KIAA0020,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF711,CAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CATSPERG,EFEMP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ARHGEF9,RARG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,B4GALNT4,LPXN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100130476,UGDH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRASP,ARF6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HAND2-AS1,ZDHHC13,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BCL2L15,SLC23A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EFNA1,RNF145,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TSPAN15,SLC16A4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,DTX3L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C4orf45,IFT57,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAEL,FAM86DP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LDLRAD3,MGAT5B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SEMA6A,KLF10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1QL4,KIF1C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HSPA6,TWSG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRSS46,ARHGEF10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC100129083,WDR44,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM35BP,MCU,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CERS1,ABRACL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101927391,RAB43,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRN1,RASAL2-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01279,LINC01160,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,USP43,RDH5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GABBR1,GALNT10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIF5C,LNPEP,,,,,,,
